environment,method,seed,collision,min_clearance,progress
Oncoming,WDRO-inject-K1,3738808809,1,0.548287,0.9556
Oncoming,WDRO-inject-K1,3738808810,0,1.055234,0.9501
Oncoming,WDRO-inject-K1,3738808811,0,1.068352,0.9501
Oncoming,WDRO-inject-K1,3738808812,0,0.999776,0.9501
Oncoming,WDRO-inject-K1,3738808813,0,1.256171,0.9501
Oncoming,WDRO-inject-K1,3738808814,0,1.363183,0.9611
Oncoming,WDRO-inject-K1,3738808815,0,1.279685,0.9611
Oncoming,WDRO-inject-K1,3738808816,1,0.245595,0.9501
Oncoming,WDRO-inject-K1,3738808817,0,1.058618,0.9611
Oncoming,WDRO-inject-K1,3738808818,0,1.040781,0.9611
Oncoming,WDRO-inject-K1,3738808819,0,1.173861,0.9611
Oncoming,WDRO-inject-K1,3738808820,0,1.261843,0.9611
Oncoming,WDRO-inject-K1,3738808821,0,1.142457,0.9611
Oncoming,WDRO-inject-K1,3738808822,0,1.275400,0.9611
Oncoming,WDRO-inject-K1,3738808823,1,0.775456,0.9611
Oncoming,WDRO-inject-K1,3738808824,0,1.074985,0.9611
Oncoming,WDRO-inject-K1,3738808825,0,1.077339,0.9501
Oncoming,WDRO-inject-K1,3738808826,0,1.077388,0.9611
Oncoming,WDRO-inject-K1,3738808827,0,1.066890,0.9611
Oncoming,WDRO-inject-K1,3738808828,0,1.213128,0.9611
Oncoming,WDRO-inject-K1,3738808829,0,1.040873,0.9556
Oncoming,WDRO-inject-K1,3738808830,1,0.567530,0.9501
Oncoming,WDRO-inject-K1,3738808831,0,1.046005,0.9611
Oncoming,WDRO-inject-K1,3738808832,0,1.449163,0.9611
Oncoming,WDRO-inject-K1,3738808833,1,0.564827,0.9611
Oncoming,WDRO-inject-K1,3738808834,0,1.100912,0.9611
Oncoming,WDRO-inject-K1,3738808835,0,1.007367,0.9611
Oncoming,WDRO-inject-K1,3738808836,0,1.092811,0.9501
Oncoming,WDRO-inject-K1,3738808837,0,1.439155,0.9611
Oncoming,WDRO-inject-K1,3738808838,0,1.084370,0.9556
Oncoming,WDRO-inject-K1,3738808839,1,0.472682,0.9556
Oncoming,WDRO-inject-K1,3738808840,0,1.081881,0.9501
Oncoming,WDRO-inject-K1,3738808841,0,1.005037,0.9501
Oncoming,WDRO-inject-K1,3738808842,0,1.071645,0.9611
Oncoming,WDRO-inject-K1,3738808843,0,1.207474,0.9611
Oncoming,WDRO-inject-K1,3738808844,0,1.120813,0.9611
Oncoming,WDRO-inject-K1,3738808845,0,1.046534,0.9611
Oncoming,WDRO-inject-K1,3738808846,0,1.381391,0.9611
Oncoming,WDRO-inject-K1,3738808847,0,1.402167,0.9611
Oncoming,WDRO-inject-K1,3738808848,1,0.788828,0.9556
Oncoming,WDRO-inject-K1,3738808849,0,1.340596,0.9611
Oncoming,WDRO-inject-K1,3738808850,1,0.808698,0.9611
Oncoming,WDRO-inject-K1,3738808851,0,1.098398,0.9556
Oncoming,WDRO-inject-K1,3738808852,0,1.163927,0.9611
Oncoming,WDRO-inject-K1,3738808853,0,1.047584,0.9611
Oncoming,WDRO-inject-K1,3738808854,1,0.660212,0.9501
Oncoming,WDRO-inject-K1,3738808855,0,1.078489,0.9611
Oncoming,WDRO-inject-K1,3738808856,0,0.943448,0.9556
Oncoming,WDRO-inject-K1,3738808857,1,0.325281,0.9501
Oncoming,WDRO-inject-K1,3738808858,0,1.478975,0.9611
Oncoming,WDRO-inject-K1,3738808859,0,1.303589,0.9611
Oncoming,WDRO-inject-K1,3738808860,0,1.199544,0.9611
Oncoming,WDRO-inject-K1,3738808861,0,1.140328,0.9611
Oncoming,WDRO-inject-K1,3738808862,0,1.169501,0.9611
Oncoming,WDRO-inject-K1,3738808863,0,1.074039,0.9501
Oncoming,WDRO-inject-K1,3738808864,0,1.151331,0.9501
Oncoming,WDRO-inject-K1,3738808865,1,0.762451,0.9556
Oncoming,WDRO-inject-K1,3738808866,1,0.755552,0.9556
Oncoming,WDRO-inject-K1,3738808867,0,1.142661,0.9556
Oncoming,WDRO-inject-K1,3738808868,0,1.125036,0.9611
Oncoming,WDRO-inject-K1,3738808869,0,1.136604,0.9611
Oncoming,WDRO-inject-K1,3738808870,0,1.215119,0.9611
Oncoming,WDRO-inject-K1,3738808871,0,1.061341,0.9611
Oncoming,WDRO-inject-K1,3738808872,1,0.516406,0.9556
Oncoming,WDRO-inject-K1,3738808873,0,1.363614,0.9501
Oncoming,WDRO-inject-K1,3738808874,0,1.316750,0.9556
Oncoming,WDRO-inject-K1,3738808875,0,0.987780,0.9556
Oncoming,WDRO-inject-K1,3738808876,0,1.039504,0.9611
Oncoming,WDRO-inject-K1,3738808877,0,1.188467,0.9611
Oncoming,WDRO-inject-K1,3738808878,0,1.665400,0.9611
Oncoming,WDRO-inject-K1,3738808879,0,1.007765,0.9611
Oncoming,WDRO-inject-K1,3738808880,0,1.298145,0.9611
Oncoming,WDRO-inject-K1,3738808881,0,1.225820,0.9556
Oncoming,WDRO-inject-K1,3738808882,0,1.084035,0.9556
Oncoming,WDRO-inject-K1,3738808883,0,1.526857,0.9611
Oncoming,WDRO-inject-K1,3738808884,0,1.132238,0.9611
Oncoming,WDRO-inject-K1,3738808885,0,1.238319,0.9611
Oncoming,WDRO-inject-K1,3738808886,0,0.950552,0.9556
Oncoming,WDRO-inject-K1,3738808887,0,0.930629,0.9501
Oncoming,WDRO-inject-K1,3738808888,0,1.154325,0.9501
Oncoming,WDRO-inject-K1,3738808889,0,1.221119,0.9611
Oncoming,WDRO-inject-K1,3738808890,0,1.490986,0.9611
Oncoming,WDRO-inject-K1,3738808891,0,1.208450,0.9611
Oncoming,WDRO-inject-K1,3738808892,0,1.045387,0.9611
Oncoming,WDRO-inject-K1,3738808893,0,1.346203,0.9611
Oncoming,WDRO-inject-K1,3738808894,0,1.266925,0.9611
Oncoming,WDRO-inject-K1,3738808895,0,1.431958,0.9611
Oncoming,WDRO-inject-K1,3738808896,0,1.068448,0.9611
Oncoming,WDRO-inject-K1,3738808897,0,0.968986,0.9501
Oncoming,WDRO-inject-K1,3738808898,0,1.220011,0.9611
Oncoming,WDRO-inject-K1,3738808899,0,1.088149,0.9611
Oncoming,WDRO-inject-K1,3738808900,0,1.358602,0.9556
Oncoming,WDRO-inject-K1,3738808901,1,0.058516,0.9501
Oncoming,WDRO-inject-K1,3738808902,1,0.835996,0.9501
Oncoming,WDRO-inject-K1,3738808903,0,1.213140,0.9611
Oncoming,WDRO-inject-K1,3738808904,0,0.950545,0.9556
Oncoming,WDRO-inject-K1,3738808905,1,0.475931,0.9556
Oncoming,WDRO-inject-K1,3738808906,0,1.163482,0.9611
Oncoming,WDRO-inject-K1,3738808907,0,1.361396,0.9611
Oncoming,WDRO-inject-K1,3738808908,0,1.165052,0.9611
Oncoming,WDRO-inject-K1,3738808909,1,0.716306,0.9611
Oncoming,WDRO-inject-K1,3738808910,0,1.241799,0.9501
Oncoming,WDRO-inject-K1,3738808911,1,0.318151,0.9501
Oncoming,WDRO-inject-K1,3738808912,0,1.149455,0.9501
Oncoming,WDRO-inject-K1,3738808913,0,1.284733,0.9501
Oncoming,WDRO-inject-K1,3738808914,0,1.136489,0.9611
Oncoming,WDRO-inject-K1,3738808915,0,1.059268,0.9611
Oncoming,WDRO-inject-K1,3738808916,0,0.992104,0.9611
Oncoming,WDRO-inject-K1,3738808917,0,1.426997,0.9611
Oncoming,WDRO-inject-K1,3738808918,0,1.299072,0.9611
Oncoming,WDRO-inject-K1,3738808919,0,1.229202,0.9501
Oncoming,WDRO-inject-K1,3738808920,0,1.219185,0.9611
Oncoming,WDRO-inject-K1,3738808921,0,1.581143,0.9611
Oncoming,WDRO-inject-K1,3738808922,0,1.723007,0.9611
Oncoming,WDRO-inject-K1,3738808923,0,1.246149,0.9611
Oncoming,WDRO-inject-K1,3738808924,0,1.109218,0.9611
Oncoming,WDRO-inject-K1,3738808925,0,1.156782,0.9611
Oncoming,WDRO-inject-K1,3738808926,1,0.268666,0.9501
Oncoming,WDRO-inject-K1,3738808927,0,1.018010,0.9501
Oncoming,WDRO-inject-K1,3738808928,0,1.039996,0.9611
Oncoming,WDRO-inject-K1,3738808929,0,1.096993,0.9611
Oncoming,WDRO-inject-K1,3738808930,0,1.030662,0.9611
Oncoming,WDRO-inject-K1,3738808931,0,1.647435,0.9501
Oncoming,WDRO-inject-K1,3738808932,0,1.277638,0.9501
Oncoming,WDRO-inject-K1,3738808933,0,1.148921,0.9501
Oncoming,WDRO-inject-K1,3738808934,0,1.081334,0.9611
Oncoming,WDRO-inject-K1,3738808935,0,1.464700,0.9501
Oncoming,WDRO-inject-K1,3738808936,0,1.004711,0.9611
Oncoming,WDRO-inject-K1,3738808937,1,0.478940,0.9501
Oncoming,WDRO-inject-K1,3738808938,0,1.122389,0.9501
Oncoming,WDRO-inject-K1,3738808939,0,1.107997,0.9556
Oncoming,WDRO-inject-K1,3738808940,0,1.008108,0.9556
Oncoming,WDRO-inject-K1,3738808941,0,1.006200,0.9501
Oncoming,WDRO-inject-K1,3738808942,0,1.034552,0.9556
Oncoming,WDRO-inject-K1,3738808943,0,1.229126,0.9611
Oncoming,WDRO-inject-K1,3738808944,0,1.036066,0.9611
Oncoming,WDRO-inject-K1,3738808945,1,0.734962,0.9611
Oncoming,WDRO-inject-K1,3738808946,0,1.300418,0.9611
Oncoming,WDRO-inject-K1,3738808947,0,1.191264,0.9611
Oncoming,WDRO-inject-K1,3738808948,0,1.146148,0.9611
Oncoming,WDRO-inject-K1,3738808949,0,1.166466,0.9611
Oncoming,WDRO-inject-K1,3738808950,0,1.089863,0.9611
Oncoming,WDRO-inject-K1,3738808951,0,1.205755,0.9556
Oncoming,WDRO-inject-K1,3738808952,0,1.273038,0.9611
Oncoming,WDRO-inject-K1,3738808953,0,1.069681,0.9611
Oncoming,WDRO-inject-K1,3738808954,1,0.333325,0.9556
Oncoming,WDRO-inject-K1,3738808955,0,1.261599,0.9611
Oncoming,WDRO-inject-K1,3738808956,0,1.017396,0.9611
Oncoming,WDRO-inject-K1,3738808957,0,1.014048,0.9556
Oncoming,WDRO-inject-K1,3738808958,0,1.001752,0.9556
Oncoming,WDRO-inject-K1,3738808959,0,1.052222,0.9611
Oncoming,WDRO-inject-K1,3738808960,0,1.056280,0.9501
Oncoming,WDRO-inject-K1,3738808961,0,1.580868,0.9611
Oncoming,WDRO-inject-K1,3738808962,0,1.037080,0.9501
Oncoming,WDRO-inject-K1,3738808963,0,1.145417,0.9611
Oncoming,WDRO-inject-K1,3738808964,0,1.082267,0.9611
Oncoming,WDRO-inject-K1,3738808965,0,1.227782,0.9611
Oncoming,WDRO-inject-K1,3738808966,1,0.354207,0.9611
Oncoming,WDRO-inject-K1,3738808967,0,1.105715,0.9611
Oncoming,WDRO-inject-K1,3738808968,1,0.697130,0.9611
Oncoming,WDRO-inject-K1,3738808969,0,1.247518,0.9611
Oncoming,WDRO-inject-K1,3738808970,0,0.972774,0.9501
Oncoming,WDRO-inject-K1,3738808971,0,1.383572,0.9556
Oncoming,WDRO-inject-K1,3738808972,0,1.123262,0.9611
Oncoming,WDRO-inject-K1,3738808973,1,0.247999,0.9501
Oncoming,WDRO-inject-K1,3738808974,0,1.577858,0.9611
Oncoming,WDRO-inject-K1,3738808975,0,1.487018,0.9611
Oncoming,WDRO-inject-K1,3738808976,1,0.472080,0.9556
Oncoming,WDRO-inject-K1,3738808977,0,1.167846,0.9611
Oncoming,WDRO-inject-K1,3738808978,0,1.108682,0.9611
Oncoming,WDRO-inject-K1,3738808979,0,1.001132,0.9556
Oncoming,WDRO-inject-K1,3738808980,0,1.042955,0.9611
Oncoming,WDRO-inject-K1,3738808981,0,1.028233,0.9611
Oncoming,WDRO-inject-K1,3738808982,0,1.099038,0.9611
Oncoming,WDRO-inject-K1,3738808983,0,1.349761,0.9611
Oncoming,WDRO-inject-K1,3738808984,0,1.056340,0.9611
Oncoming,WDRO-inject-K1,3738808985,1,0.512451,0.9501
Oncoming,WDRO-inject-K1,3738808986,0,1.393341,0.9556
Oncoming,WDRO-inject-K1,3738808987,0,1.085832,0.9611
Oncoming,WDRO-inject-K1,3738808988,0,1.082258,0.9501
Oncoming,WDRO-inject-K1,3738808989,0,1.130962,0.9611
Oncoming,WDRO-inject-K1,3738808990,0,1.158867,0.9611
Oncoming,WDRO-inject-K1,3738808991,0,1.090779,0.9611
Oncoming,WDRO-inject-K1,3738808992,0,1.055104,0.9556
Oncoming,WDRO-inject-K1,3738808993,0,1.027915,0.9611
Oncoming,WDRO-inject-K1,3738808994,1,0.810115,0.9556
Oncoming,WDRO-inject-K1,3738808995,0,1.235876,0.9611
Oncoming,WDRO-inject-K1,3738808996,1,0.295984,0.9556
Oncoming,WDRO-inject-K1,3738808997,0,1.117503,0.9501
Oncoming,WDRO-inject-K1,3738808998,0,1.037154,0.9556
Oncoming,WDRO-inject-K1,3738808999,0,1.084028,0.9611
Oncoming,WDRO-inject-K1,3738809000,0,1.224735,0.9501
Oncoming,WDRO-inject-K1,3738809001,0,1.133091,0.9611
Oncoming,WDRO-inject-K1,3738809002,0,1.058776,0.9501
Oncoming,WDRO-inject-K1,3738809003,0,1.427909,0.9611
Oncoming,WDRO-inject-K1,3738809004,0,1.253985,0.9556
Oncoming,WDRO-inject-K1,3738809005,0,1.533990,0.9611
Oncoming,WDRO-inject-K1,3738809006,0,1.111431,0.9611
Oncoming,WDRO-inject-K1,3738809007,0,1.485496,0.9611
Oncoming,WDRO-inject-K1,3738809008,0,1.177659,0.9556
Oncoming,WDRO-inject-K1,3738809009,0,1.235120,0.9611
Oncoming,WDRO-inject-K1,3738809010,0,0.919433,0.9611
Oncoming,WDRO-inject-K1,3738809011,0,1.151788,0.9556
Oncoming,WDRO-inject-K1,3738809012,0,0.974256,0.9501
Oncoming,WDRO-inject-K1,3738809013,0,1.204146,0.9611
Oncoming,WDRO-inject-K1,3738809014,0,1.048974,0.9611
Oncoming,WDRO-inject-K1,3738809015,0,1.102103,0.9501
Oncoming,WDRO-inject-K1,3738809016,0,1.256926,0.9556
Oncoming,WDRO-inject-K1,3738809017,0,0.895941,0.9611
Oncoming,WDRO-inject-K1,3738809018,0,1.660930,0.9611
Oncoming,WDRO-inject-K1,3738809019,0,1.460082,0.9611
Oncoming,WDRO-inject-K1,3738809020,0,1.105710,0.9556
Oncoming,WDRO-inject-K1,3738809021,0,1.011191,0.9556
Oncoming,WDRO-inject-K1,3738809022,0,1.137987,0.9611
Oncoming,WDRO-inject-K1,3738809023,0,1.255819,0.9611
Oncoming,WDRO-inject-K1,3738809024,0,1.151572,0.9611
Oncoming,WDRO-inject-K1,3738809025,0,1.074546,0.9611
Oncoming,WDRO-inject-K1,3738809026,0,1.281175,0.9611
Oncoming,WDRO-inject-K1,3738809027,0,1.253711,0.9611
Oncoming,WDRO-inject-K1,3738809028,0,1.466048,0.9501
Oncoming,WDRO-inject-K1,3738809029,0,1.277399,0.9611
Oncoming,WDRO-inject-K1,3738809030,1,0.714247,0.9556
Oncoming,WDRO-inject-K1,3738809031,0,1.304030,0.9611
Oncoming,WDRO-inject-K1,3738809032,1,0.733328,0.9556
Oncoming,WDRO-inject-K1,3738809033,0,1.151220,0.9611
Oncoming,WDRO-inject-K1,3738809034,0,1.387641,0.9611
Oncoming,WDRO-inject-K1,3738809035,0,1.040666,0.9611
Oncoming,WDRO-inject-K1,3738809036,1,0.384108,0.9556
Oncoming,WDRO-inject-K1,3738809037,0,1.066169,0.9556
Oncoming,WDRO-inject-K1,3738809038,1,0.712998,0.9611
Oncoming,WDRO-inject-K1,3738809039,0,1.172590,0.9611
Oncoming,WDRO-inject-K1,3738809040,0,1.403072,0.9611
Oncoming,WDRO-inject-K1,3738809041,0,0.955316,0.9611
Oncoming,TopRisk-K1,3739607042,1,0.633136,0.9556
Oncoming,TopRisk-K1,3739607043,0,1.176197,0.9501
Oncoming,TopRisk-K1,3739607044,1,0.794153,0.9611
Oncoming,TopRisk-K1,3739607045,0,1.139988,0.9611
Oncoming,TopRisk-K1,3739607046,0,1.111363,0.9611
Oncoming,TopRisk-K1,3739607047,0,0.989704,0.9501
Oncoming,TopRisk-K1,3739607048,0,1.282957,0.9611
Oncoming,TopRisk-K1,3739607049,0,1.076302,0.9501
Oncoming,TopRisk-K1,3739607050,0,0.991206,0.9611
Oncoming,TopRisk-K1,3739607051,0,1.366081,0.9611
Oncoming,TopRisk-K1,3739607052,0,1.287700,0.9611
Oncoming,TopRisk-K1,3739607053,0,1.147344,0.9611
Oncoming,TopRisk-K1,3739607054,1,0.524535,0.9501
Oncoming,TopRisk-K1,3739607055,0,1.009081,0.9611
Oncoming,TopRisk-K1,3739607056,0,1.102716,0.9611
Oncoming,TopRisk-K1,3739607057,0,1.077241,0.9611
Oncoming,TopRisk-K1,3739607058,0,1.661977,0.9611
Oncoming,TopRisk-K1,3739607059,0,1.024033,0.9556
Oncoming,TopRisk-K1,3739607060,1,0.426605,0.9501
Oncoming,TopRisk-K1,3739607061,0,1.324003,0.9611
Oncoming,TopRisk-K1,3739607062,1,0.321636,0.9611
Oncoming,TopRisk-K1,3739607063,0,1.213700,0.9611
Oncoming,TopRisk-K1,3739607064,0,1.038880,0.9611
Oncoming,TopRisk-K1,3739607065,0,1.809756,0.9611
Oncoming,TopRisk-K1,3739607066,0,1.099823,0.9556
Oncoming,TopRisk-K1,3739607067,0,1.143435,0.9611
Oncoming,TopRisk-K1,3739607068,0,1.205478,0.9611
Oncoming,TopRisk-K1,3739607069,0,1.208739,0.9611
Oncoming,TopRisk-K1,3739607070,0,1.307305,0.9611
Oncoming,TopRisk-K1,3739607071,0,1.118964,0.9556
Oncoming,TopRisk-K1,3739607072,0,1.436865,0.9556
Oncoming,TopRisk-K1,3739607073,0,1.219417,0.9556
Oncoming,TopRisk-K1,3739607074,0,1.294775,0.9556
Oncoming,TopRisk-K1,3739607075,0,1.109759,0.9611
Oncoming,TopRisk-K1,3739607076,0,1.125635,0.9611
Oncoming,TopRisk-K1,3739607077,0,1.085211,0.9501
Oncoming,TopRisk-K1,3739607078,0,0.992299,0.9501
Oncoming,TopRisk-K1,3739607079,0,1.089592,0.9556
Oncoming,TopRisk-K1,3739607080,0,1.061286,0.9611
Oncoming,TopRisk-K1,3739607081,0,1.178957,0.9611
Oncoming,TopRisk-K1,3739607082,0,1.157392,0.9501
Oncoming,TopRisk-K1,3739607083,0,1.209585,0.9501
Oncoming,TopRisk-K1,3739607084,1,0.460907,0.9611
Oncoming,TopRisk-K1,3739607085,0,1.177602,0.9501
Oncoming,TopRisk-K1,3739607086,0,1.195668,0.9611
Oncoming,TopRisk-K1,3739607087,0,1.275845,0.9611
Oncoming,TopRisk-K1,3739607088,0,1.165093,0.9611
Oncoming,TopRisk-K1,3739607089,0,1.331448,0.9611
Oncoming,TopRisk-K1,3739607090,0,1.173191,0.9611
Oncoming,TopRisk-K1,3739607091,0,1.314962,0.9611
Oncoming,TopRisk-K1,3739607092,0,1.230425,0.9611
Oncoming,TopRisk-K1,3739607093,0,1.218889,0.9611
Oncoming,TopRisk-K1,3739607094,0,1.064033,0.9611
Oncoming,TopRisk-K1,3739607095,0,1.246481,0.9611
Oncoming,TopRisk-K1,3739607096,0,1.557637,0.9611
Oncoming,TopRisk-K1,3739607097,1,0.427150,0.9501
Oncoming,TopRisk-K1,3739607098,0,1.449518,0.9611
Oncoming,TopRisk-K1,3739607099,1,0.736146,0.9611
Oncoming,TopRisk-K1,3739607100,1,0.267892,0.9556
Oncoming,TopRisk-K1,3739607101,0,1.174351,0.9611
Oncoming,TopRisk-K1,3739607102,0,1.107975,0.9611
Oncoming,TopRisk-K1,3739607103,0,1.034975,0.9611
Oncoming,TopRisk-K1,3739607104,0,1.047575,0.9611
Oncoming,TopRisk-K1,3739607105,0,1.192312,0.9501
Oncoming,TopRisk-K1,3739607106,0,1.407696,0.9556
Oncoming,TopRisk-K1,3739607107,0,1.226176,0.9611
Oncoming,TopRisk-K1,3739607108,0,0.986394,0.9501
Oncoming,TopRisk-K1,3739607109,0,1.174001,0.9611
Oncoming,TopRisk-K1,3739607110,0,1.110710,0.9611
Oncoming,TopRisk-K1,3739607111,0,0.955100,0.9501
Oncoming,TopRisk-K1,3739607112,0,1.185996,0.9611
Oncoming,TopRisk-K1,3739607113,0,1.156664,0.9611
Oncoming,TopRisk-K1,3739607114,0,1.542534,0.9611
Oncoming,TopRisk-K1,3739607115,1,0.214739,0.9556
Oncoming,TopRisk-K1,3739607116,0,1.068531,0.9556
Oncoming,TopRisk-K1,3739607117,0,1.567616,0.9501
Oncoming,TopRisk-K1,3739607118,0,1.314547,0.9501
Oncoming,TopRisk-K1,3739607119,0,1.008718,0.9501
Oncoming,TopRisk-K1,3739607120,0,1.168031,0.9611
Oncoming,TopRisk-K1,3739607121,0,1.134390,0.9611
Oncoming,TopRisk-K1,3739607122,0,1.829496,0.9611
Oncoming,TopRisk-K1,3739607123,0,1.047404,0.9501
Oncoming,TopRisk-K1,3739607124,0,1.057568,0.9611
Oncoming,TopRisk-K1,3739607125,0,1.426426,0.9611
Oncoming,TopRisk-K1,3739607126,0,1.096083,0.9611
Oncoming,TopRisk-K1,3739607127,0,1.151506,0.9611
Oncoming,TopRisk-K1,3739607128,0,1.286682,0.9611
Oncoming,TopRisk-K1,3739607129,1,0.248546,0.9556
Oncoming,TopRisk-K1,3739607130,0,1.089471,0.9611
Oncoming,TopRisk-K1,3739607131,0,1.055256,0.9556
Oncoming,TopRisk-K1,3739607132,1,0.710755,0.9611
Oncoming,TopRisk-K1,3739607133,1,0.460086,0.9611
Oncoming,TopRisk-K1,3739607134,1,0.363341,0.9556
Oncoming,TopRisk-K1,3739607135,0,1.094178,0.9611
Oncoming,TopRisk-K1,3739607136,0,1.174717,0.9611
Oncoming,TopRisk-K1,3739607137,0,1.092345,0.9611
Oncoming,TopRisk-K1,3739607138,0,1.021141,0.9611
Oncoming,TopRisk-K1,3739607139,0,1.010544,0.9501
Oncoming,TopRisk-K1,3739607140,0,1.175773,0.9556
Oncoming,TopRisk-K1,3739607141,0,1.291085,0.9501
Oncoming,TopRisk-K1,3739607142,0,1.064563,0.9501
Oncoming,TopRisk-K1,3739607143,0,1.130923,0.9611
Oncoming,TopRisk-K1,3739607144,0,1.229022,0.9501
Oncoming,TopRisk-K1,3739607145,0,1.008259,0.9611
Oncoming,TopRisk-K1,3739607146,0,1.252396,0.9611
Oncoming,TopRisk-K1,3739607147,1,0.455493,0.9501
Oncoming,TopRisk-K1,3739607148,0,1.035325,0.9501
Oncoming,TopRisk-K1,3739607149,0,1.014500,0.9501
Oncoming,TopRisk-K1,3739607150,0,1.222401,0.9611
Oncoming,TopRisk-K1,3739607151,0,1.359825,0.9611
Oncoming,TopRisk-K1,3739607152,0,1.739909,0.9611
Oncoming,TopRisk-K1,3739607153,0,1.192142,0.9611
Oncoming,TopRisk-K1,3739607154,0,1.218814,0.9611
Oncoming,TopRisk-K1,3739607155,1,0.757002,0.9556
Oncoming,TopRisk-K1,3739607156,0,1.502308,0.9611
Oncoming,TopRisk-K1,3739607157,0,1.119457,0.9611
Oncoming,TopRisk-K1,3739607158,0,1.199050,0.9501
Oncoming,TopRisk-K1,3739607159,1,0.578665,0.9501
Oncoming,TopRisk-K1,3739607160,0,1.201549,0.9611
Oncoming,TopRisk-K1,3739607161,0,1.165112,0.9611
Oncoming,TopRisk-K1,3739607162,0,1.122689,0.9611
Oncoming,TopRisk-K1,3739607163,0,1.106378,0.9611
Oncoming,TopRisk-K1,3739607164,0,1.284751,0.9611
Oncoming,TopRisk-K1,3739607165,0,1.209729,0.9501
Oncoming,TopRisk-K1,3739607166,0,1.178805,0.9611
Oncoming,TopRisk-K1,3739607167,0,1.054484,0.9611
Oncoming,TopRisk-K1,3739607168,0,1.065911,0.9611
Oncoming,TopRisk-K1,3739607169,0,1.267069,0.9556
Oncoming,TopRisk-K1,3739607170,0,1.019895,0.9501
Oncoming,TopRisk-K1,3739607171,0,1.119693,0.9501
Oncoming,TopRisk-K1,3739607172,1,0.757239,0.9611
Oncoming,TopRisk-K1,3739607173,1,0.795768,0.9556
Oncoming,TopRisk-K1,3739607174,0,1.471250,0.9611
Oncoming,TopRisk-K1,3739607175,0,1.328187,0.9611
Oncoming,TopRisk-K1,3739607176,1,0.466662,0.9611
Oncoming,TopRisk-K1,3739607177,0,1.243582,0.9611
Oncoming,TopRisk-K1,3739607178,0,1.308566,0.9501
Oncoming,TopRisk-K1,3739607179,0,1.133672,0.9501
Oncoming,TopRisk-K1,3739607180,1,0.511824,0.9611
Oncoming,TopRisk-K1,3739607181,0,1.114494,0.9556
Oncoming,TopRisk-K1,3739607182,0,1.253118,0.9611
Oncoming,TopRisk-K1,3739607183,0,1.223704,0.9556
Oncoming,TopRisk-K1,3739607184,1,0.710691,0.9611
Oncoming,TopRisk-K1,3739607185,0,1.471602,0.9611
Oncoming,TopRisk-K1,3739607186,0,1.483686,0.9611
Oncoming,TopRisk-K1,3739607187,0,1.285650,0.9611
Oncoming,TopRisk-K1,3739607188,1,0.833296,0.9556
Oncoming,TopRisk-K1,3739607189,0,1.167944,0.9611
Oncoming,TopRisk-K1,3739607190,0,1.294361,0.9611
Oncoming,TopRisk-K1,3739607191,0,1.509137,0.9611
Oncoming,TopRisk-K1,3739607192,1,0.742993,0.9556
Oncoming,TopRisk-K1,3739607193,1,0.750277,0.9556
Oncoming,TopRisk-K1,3739607194,1,0.621637,0.9501
Oncoming,TopRisk-K1,3739607195,1,0.800310,0.9611
Oncoming,TopRisk-K1,3739607196,0,1.069201,0.9556
Oncoming,TopRisk-K1,3739607197,1,0.250436,0.9556
Oncoming,TopRisk-K1,3739607198,0,1.368648,0.9611
Oncoming,TopRisk-K1,3739607199,1,0.766573,0.9501
Oncoming,TopRisk-K1,3739607200,0,1.520341,0.9611
Oncoming,TopRisk-K1,3739607201,0,0.969461,0.9556
Oncoming,TopRisk-K1,3739607202,1,0.744126,0.9556
Oncoming,TopRisk-K1,3739607203,0,1.304346,0.9611
Oncoming,TopRisk-K1,3739607204,0,1.168525,0.9501
Oncoming,TopRisk-K1,3739607205,1,0.510179,0.9501
Oncoming,TopRisk-K1,3739607206,0,1.089207,0.9611
Oncoming,TopRisk-K1,3739607207,0,1.120024,0.9611
Oncoming,TopRisk-K1,3739607208,0,1.036860,0.9611
Oncoming,TopRisk-K1,3739607209,0,1.360369,0.9611
Oncoming,TopRisk-K1,3739607210,0,1.512015,0.9501
Oncoming,TopRisk-K1,3739607211,0,1.214609,0.9556
Oncoming,TopRisk-K1,3739607212,0,1.182779,0.9501
Oncoming,TopRisk-K1,3739607213,0,1.331327,0.9611
Oncoming,TopRisk-K1,3739607214,0,1.239655,0.9611
Oncoming,TopRisk-K1,3739607215,0,1.119885,0.9501
Oncoming,TopRisk-K1,3739607216,0,1.105730,0.9611
Oncoming,TopRisk-K1,3739607217,0,1.053737,0.9611
Oncoming,TopRisk-K1,3739607218,0,0.996462,0.9611
Oncoming,TopRisk-K1,3739607219,0,1.122395,0.9556
Oncoming,TopRisk-K1,3739607220,0,1.033656,0.9611
Oncoming,TopRisk-K1,3739607221,0,1.268704,0.9611
Oncoming,TopRisk-K1,3739607222,0,1.305636,0.9611
Oncoming,TopRisk-K1,3739607223,0,1.077211,0.9501
Oncoming,TopRisk-K1,3739607224,0,1.284849,0.9611
Oncoming,TopRisk-K1,3739607225,1,0.507211,0.9611
Oncoming,TopRisk-K1,3739607226,0,1.316247,0.9611
Oncoming,TopRisk-K1,3739607227,0,1.211469,0.9611
Oncoming,TopRisk-K1,3739607228,0,1.011724,0.9611
Oncoming,TopRisk-K1,3739607229,0,1.120996,0.9611
Oncoming,TopRisk-K1,3739607230,0,1.023299,0.9611
