scenario,method,seed,collision,min_clearance,progress
Tight-S@v1.3,Base,2936680478,0,0.961269,0.9555
Tight-S@v1.3,Base,2936680479,0,4.621872,0.5476
Tight-S@v1.3,Base,2936680480,0,0.950144,0.9555
Tight-S@v1.3,Base,2936680481,1,0.607689,0.9555
Tight-S@v1.3,Base,2936680482,1,0.801269,0.9555
Tight-S@v1.3,Base,2936680483,0,1.137645,0.9618
Tight-S@v1.3,Base,2936680484,1,0.238091,0.9618
Tight-S@v1.3,Base,2936680485,0,0.881721,0.9555
Tight-S@v1.3,Base,2936680486,1,0.719650,0.9555
Tight-S@v1.3,Base,2936680487,0,1.173359,0.9555
Tight-S@v1.3,Base,2936680488,0,0.907224,0.9618
Tight-S@v1.3,Base,2936680489,0,0.928511,0.9555
Tight-S@v1.3,Base,2936680490,0,1.119956,0.9555
Tight-S@v1.3,Base,2936680491,1,0.524596,0.9555
Tight-S@v1.3,Base,2936680492,0,0.863095,0.9555
Tight-S@v1.3,Base,2936680493,0,0.974198,0.9555
Tight-S@v1.3,Base,2936680494,0,1.112863,0.9618
Tight-S@v1.3,Base,2936680495,0,0.870699,0.9555
Tight-S@v1.3,Base,2936680496,1,0.579166,0.9555
Tight-S@v1.3,Base,2936680497,0,1.101528,0.9555
Tight-S@v1.3,Base,2936680498,1,0.484289,0.9555
Tight-S@v1.3,Base,2936680499,0,1.324732,0.9555
Tight-S@v1.3,Base,2936680500,1,0.239040,0.9555
Tight-S@v1.3,Base,2936680501,1,0.828977,0.9555
Tight-S@v1.3,Base,2936680502,0,1.328822,0.9555
Tight-S@v1.3,Base,2936680503,1,0.614338,0.9555
Tight-S@v1.3,Base,2936680504,1,0.403733,0.9618
Tight-S@v1.3,Base,2936680505,1,0.699294,0.9555
Tight-S@v1.3,Base,2936680506,1,0.835471,0.9555
Tight-S@v1.3,Base,2936680507,1,0.847188,0.9618
Tight-S@v1.3,Base,2936680508,0,1.072584,0.9555
Tight-S@v1.3,Base,2936680509,0,1.029301,0.9555
Tight-S@v1.3,Base,2936680510,0,0.908484,0.9555
Tight-S@v1.3,Base,2936680511,1,0.632413,0.9555
Tight-S@v1.3,Base,2936680512,1,0.586350,0.9555
Tight-S@v1.3,Base,2936680513,0,2.118114,0.9618
Tight-S@v1.3,Base,2936680514,0,0.989337,0.9618
Tight-S@v1.3,Base,2936680515,0,1.103473,0.9555
Tight-S@v1.3,Base,2936680516,1,0.826015,0.9555
Tight-S@v1.3,Base,2936680517,0,2.501902,0.9555
Tight-S@v1.3,Base,2936680518,1,0.760713,0.9555
Tight-S@v1.3,Base,2936680519,0,1.641124,0.9555
Tight-S@v1.3,Base,2936680520,0,1.244049,0.9555
Tight-S@v1.3,Base,2936680521,0,0.874309,0.9555
Tight-S@v1.3,Base,2936680522,0,0.944896,0.9618
Tight-S@v1.3,Base,2936680523,0,1.367740,0.9555
Tight-S@v1.3,Base,2936680524,1,0.671564,0.9555
Tight-S@v1.3,Base,2936680525,0,0.922674,0.9618
Tight-S@v1.3,Base,2936680526,0,0.964533,0.9555
Tight-S@v1.3,Base,2936680527,1,0.771808,0.9555
Tight-S@v1.3,Base,2936680528,0,1.142323,0.9555
Tight-S@v1.3,Base,2936680529,0,1.279523,0.9555
Tight-S@v1.3,Base,2936680530,0,3.898852,0.9555
Tight-S@v1.3,Base,2936680531,0,1.307183,0.9555
Tight-S@v1.3,Base,2936680532,1,0.807731,0.9555
Tight-S@v1.3,Base,2936680533,0,2.242538,0.9618
Tight-S@v1.3,Base,2936680534,0,1.881224,0.9555
Tight-S@v1.3,Base,2936680535,1,0.725663,0.9555
Tight-S@v1.3,Base,2936680536,0,1.124557,0.9555
Tight-S@v1.3,Base,2936680537,0,2.416755,0.9555
Tight-S@v1.3,Base,2936680538,0,1.309343,0.9555
Tight-S@v1.3,Base,2936680539,0,2.306582,0.9555
Tight-S@v1.3,Base,2936680540,0,1.023280,0.9555
Tight-S@v1.3,Base,2936680541,1,0.821626,0.9555
Tight-S@v1.3,Base,2936680542,0,0.939912,0.9555
Tight-S@v1.3,Base,2936680543,0,1.855780,0.9555
Tight-S@v1.3,Base,2936680544,0,1.010943,0.9555
Tight-S@v1.3,Base,2936680545,0,0.905365,0.9555
Tight-S@v1.3,Base,2936680546,0,1.501938,0.9555
Tight-S@v1.3,Base,2936680547,0,2.987519,0.9555
Tight-S@v1.3,Base,2936680548,1,0.804548,0.9555
Tight-S@v1.3,Base,2936680549,1,0.411145,0.9555
Tight-S@v1.3,Base,2936680550,1,0.809402,0.9555
Tight-S@v1.3,Base,2936680551,0,1.259741,0.9618
Tight-S@v1.3,Base,2936680552,0,0.919978,0.9555
Tight-S@v1.3,Base,2936680553,0,1.775569,0.9555
Tight-S@v1.3,Base,2936680554,1,0.818854,0.9618
Tight-S@v1.3,Base,2936680555,0,1.645047,0.9618
Tight-S@v1.3,Base,2936680556,1,0.790929,0.9555
Tight-S@v1.3,Base,2936680557,0,1.074950,0.9555
Tight-S@v1.3,Base,2936680558,0,1.683886,0.9555
Tight-S@v1.3,Base,2936680559,1,0.719928,0.9555
Tight-S@v1.3,Base,2936680560,1,0.034526,0.9555
Tight-S@v1.3,Base,2936680561,1,0.572278,0.9618
Tight-S@v1.3,Base,2936680562,1,0.325120,0.9555
Tight-S@v1.3,Base,2936680563,0,1.669811,0.9555
Tight-S@v1.3,Base,2936680564,0,1.341904,0.9555
Tight-S@v1.3,Base,2936680565,1,0.420406,0.9555
Tight-S@v1.3,Base,2936680566,1,0.305916,0.9618
Tight-S@v1.3,Base,2936680567,0,0.872178,0.9618
Tight-S@v1.3,Base,2936680568,0,1.020526,0.9555
Tight-S@v1.3,Base,2936680569,0,1.165866,0.9618
Tight-S@v1.3,Base,2936680570,0,1.173247,0.9555
Tight-S@v1.3,Base,2936680571,0,1.147832,0.9555
Tight-S@v1.3,Base,2936680572,1,0.452630,0.9555
Tight-S@v1.3,Base,2936680573,0,1.330959,0.9555
Tight-S@v1.3,Base,2936680574,0,1.141748,0.9618
Tight-S@v1.3,Base,2936680575,0,0.940898,0.9618
Tight-S@v1.3,Base,2936680576,1,0.701016,0.9555
Tight-S@v1.3,Base,2936680577,0,1.012429,0.9555
Tight-S@v1.3,Base,2936680578,0,1.181325,0.9555
Tight-S@v1.3,Base,2936680579,1,0.730332,0.9555
Tight-S@v1.3,Base,2936680580,0,1.257050,0.9555
Tight-S@v1.3,Base,2936680581,1,0.485040,0.9555
Tight-S@v1.3,Base,2936680582,0,1.093995,0.9618
Tight-S@v1.3,Base,2936680583,1,0.706422,0.9555
Tight-S@v1.3,Base,2936680584,1,0.548948,0.9555
Tight-S@v1.3,Base,2936680585,0,0.892526,0.9555
Tight-S@v1.3,Base,2936680586,1,0.795590,0.9618
Tight-S@v1.3,Base,2936680587,1,0.559774,0.9618
Tight-S@v1.3,Base,2936680588,0,0.964796,0.9555
Tight-S@v1.3,Base,2936680589,1,0.535124,0.9555
Tight-S@v1.3,Base,2936680590,1,0.785425,0.9618
Tight-S@v1.3,Base,2936680591,0,1.122524,0.9618
Tight-S@v1.3,Base,2936680592,1,0.778094,0.9555
Tight-S@v1.3,Base,2936680593,1,0.835535,0.9555
Tight-S@v1.3,Base,2936680594,0,0.951125,0.9555
Tight-S@v1.3,Base,2936680595,1,0.668989,0.9555
Tight-S@v1.3,Base,2936680596,0,1.512986,0.9555
Tight-S@v1.3,Base,2936680597,0,1.070020,0.9555
Tight-S@v1.3,Base,2936680598,1,0.054610,0.9555
Tight-S@v1.3,Base,2936680599,0,0.980177,0.9555
Tight-S@v1.3,Base,2936680600,0,1.010074,0.9555
Tight-S@v1.3,Base,2936680601,0,0.889317,0.9555
Tight-S@v1.3,Base,2936680602,1,0.836799,0.9555
Tight-S@v1.3,Base,2936680603,0,0.978909,0.9555
Tight-S@v1.3,Base,2936680604,1,0.192618,0.9618
Tight-S@v1.3,Base,2936680605,0,1.355407,0.9555
Tight-S@v1.3,Base,2936680606,1,0.585472,0.9555
Tight-S@v1.3,Base,2936680607,0,0.894295,0.9555
Tight-S@v1.3,Base,2936680608,0,1.441809,0.9555
Tight-S@v1.3,Base,2936680609,0,2.278306,0.9555
Tight-S@v1.3,Base,2936680610,1,0.413232,0.9555
Tight-S@v1.3,Base,2936680611,0,1.151079,0.9555
Tight-S@v1.3,Base,2936680612,1,0.809214,0.9555
Tight-S@v1.3,Base,2936680613,1,0.845348,0.9618
Tight-S@v1.3,Base,2936680614,0,1.331277,0.9555
Tight-S@v1.3,Base,2936680615,0,0.866733,0.9555
Tight-S@v1.3,Base,2936680616,1,0.834297,0.9555
Tight-S@v1.3,Base,2936680617,0,1.720372,0.9555
Tight-S@v1.3,Base,2936680618,0,1.574874,0.9555
Tight-S@v1.3,Base,2936680619,0,1.081324,0.9555
Tight-S@v1.3,Base,2936680620,0,3.013656,0.9618
Tight-S@v1.3,Base,2936680621,0,1.053330,0.9618
Tight-S@v1.3,Base,2936680622,0,1.083190,0.9555
Tight-S@v1.3,Base,2936680623,0,1.899454,0.9555
Tight-S@v1.3,Base,2936680624,1,0.729079,0.9555
Tight-S@v1.3,Base,2936680625,0,1.275581,0.9555
Tight-S@v1.3,Base,2936680626,0,0.889892,0.9555
Tight-S@v1.3,Base,2936680627,0,0.910506,0.9555
Tight-S@v1.3,Base,2936680628,0,1.273617,0.9618
Tight-S@v1.3,Base,2936680629,1,0.650812,0.9618
Tight-S@v1.3,Base,2936680630,1,0.464589,0.9555
Tight-S@v1.3,Base,2936680631,0,1.400266,0.9555
Tight-S@v1.3,Base,2936680632,0,1.153517,0.9555
Tight-S@v1.3,Base,2936680633,0,1.469411,0.9618
Tight-S@v1.3,Base,2936680634,1,0.778941,0.9618
Tight-S@v1.3,Base,2936680635,0,1.294470,0.9555
Tight-S@v1.3,Base,2936680636,0,1.123662,0.9555
Tight-S@v1.3,Base,2936680637,1,0.733318,0.9555
Tight-S@v1.3,Base,2936680638,0,3.893567,0.9618
Tight-S@v1.3,Base,2936680639,1,0.747175,0.9618
Tight-S@v1.3,Base,2936680640,1,0.429155,0.9555
Tight-S@v1.3,Base,2936680641,0,1.909713,0.9618
Tight-S@v1.3,Base,2936680642,0,1.283445,0.9555
Tight-S@v1.3,Base,2936680643,0,1.177957,0.9555
Tight-S@v1.3,Base,2936680644,0,0.946309,0.9555
Tight-S@v1.3,Base,2936680645,1,0.570367,0.9555
Tight-S@v1.3,Base,2936680646,1,0.654958,0.9618
Tight-S@v1.3,Base,2936680647,0,1.389349,0.9555
Tight-S@v1.3,Base,2936680648,0,1.112519,0.9555
Tight-S@v1.3,Base,2936680649,1,0.753512,0.9555
Tight-S@v1.3,Base,2936680650,0,1.154752,0.9555
Tight-S@v1.3,Base,2936680651,0,1.270013,0.9618
Tight-S@v1.3,Base,2936680652,0,1.668407,0.9555
Tight-S@v1.3,Base,2936680653,1,0.755425,0.9618
Tight-S@v1.3,Base,2936680654,0,1.435174,0.9618
Tight-S@v1.3,Base,2936680655,0,1.403900,0.9555
Tight-S@v1.3,Base,2936680656,1,0.642613,0.9555
Tight-S@v1.3,Base,2936680657,0,1.107318,0.9555
Tight-S@v1.3,Base,2936680658,0,1.043036,0.9555
Tight-S@v1.3,Base,2936680659,1,0.744287,0.9555
Tight-S@v1.3,Base,2936680660,0,1.314611,0.9555
Tight-S@v1.3,Base,2936680661,1,0.670871,0.9555
Tight-S@v1.3,Base,2936680662,0,1.150490,0.9618
Tight-S@v1.3,Base,2936680663,0,1.084532,0.9618
Tight-S@v1.3,Base,2936680664,0,1.120677,0.9618
Tight-S@v1.3,Base,2936680665,0,1.469162,0.9555
Tight-S@v1.3,Base,2936680666,0,1.271490,0.9555
Tight-S@v1.3,Base,2936680667,1,0.608955,0.9618
Tight-S@v1.3,Base,2936680668,0,2.026222,0.9555
Tight-S@v1.3,Base,2936680669,0,1.084871,0.9555
Tight-S@v1.3,Base,2936680670,0,1.144025,0.9555
Tight-S@v1.3,Base,2936680671,0,1.027962,0.9555
Tight-S@v1.3,Base,2936680672,0,1.148373,0.9555
Tight-S@v1.3,Base,2936680673,1,0.089504,0.9618
Tight-S@v1.3,Base,2936680674,0,0.923731,0.9618
Tight-S@v1.3,Base,2936680675,1,0.483664,0.9618
Tight-S@v1.3,Base,2936680676,1,0.660604,0.9555
Tight-S@v1.3,Base,2936680677,0,0.905615,0.9555
Tight-S@v1.3,Base,2936680678,1,0.424412,0.9618
Tight-S@v1.3,Base,2936680679,0,1.061595,0.9555
Tight-S@v1.3,Base,2936680680,0,1.154317,0.9555
Tight-S@v1.3,Base,2936680681,1,0.794554,0.9618
Tight-S@v1.3,Base,2936680682,0,1.100481,0.9555
Tight-S@v1.3,Base,2936680683,0,1.023262,0.9555
Tight-S@v1.3,Base,2936680684,0,1.107500,0.9555
Tight-S@v1.3,Base,2936680685,1,0.739546,0.9555
Tight-S@v1.3,Base,2936680686,1,0.442132,0.9555
Tight-S@v1.3,Base,2936680687,0,0.901552,0.9555
Tight-S@v1.3,Base,2936680688,0,1.865493,0.9618
Tight-S@v1.3,Base,2936680689,0,1.093613,0.9555
Tight-S@v1.3,Base,2936680690,0,0.938093,0.9618
Tight-S@v1.3,Base,2936680691,0,1.409304,0.9555
Tight-S@v1.3,Base,2936680692,0,1.134516,0.9555
Tight-S@v1.3,Base,2936680693,1,0.600537,0.9618
Tight-S@v1.3,Base,2936680694,0,1.435165,0.9555
Tight-S@v1.3,Base,2936680695,1,0.771050,0.9555
Tight-S@v1.3,Base,2936680696,1,0.821166,0.9555
Tight-S@v1.3,Base,2936680697,1,0.754135,0.9618
Tight-S@v1.3,Base,2936680698,0,1.091530,0.9555
Tight-S@v1.3,Base,2936680699,0,2.156293,0.9555
Tight-S@v1.3,Base,2936680700,0,1.588540,0.9555
Tight-S@v1.3,Base,2936680701,0,1.165837,0.9555
Tight-S@v1.3,Base,2936680702,0,0.946170,0.9555
Tight-S@v1.3,Base,2936680703,1,0.766934,0.9555
Tight-S@v1.3,Base,2936680704,0,1.174217,0.9618
Tight-S@v1.3,Base,2936680705,0,1.430932,0.9555
Tight-S@v1.3,Base,2936680706,0,1.749465,0.9618
Tight-S@v1.3,Base,2936680707,0,1.130416,0.9555
Tight-S@v1.3,Base,2936680708,0,1.005482,0.9555
Tight-S@v1.3,Base,2936680709,0,1.259103,0.9618
Tight-S@v1.3,Base,2936680710,1,0.793733,0.9618
Tight-S@v1.3,Base,2936680711,0,0.915987,0.9555
Tight-S@v1.3,Base,2936680712,1,0.812738,0.9555
Tight-S@v1.3,Base,2936680713,1,0.542898,0.9555
Tight-S@v1.3,Base,2936680714,0,1.199014,0.9555
Tight-S@v1.3,Base,2936680715,1,0.811160,0.9555
Tight-S@v1.3,Base,2936680716,1,0.411364,0.9555
Tight-S@v1.3,Base,2936680717,0,1.046734,0.9618
Tight-S@v1.3,Base,2936680718,0,1.114393,0.9618
Tight-S@v1.3,Base,2936680719,0,1.301597,0.9618
Tight-S@v1.3,Base,2936680720,1,0.276542,0.9555
Tight-S@v1.3,Base,2936680721,1,0.446375,0.9555
Tight-S@v1.3,Base,2936680722,0,0.970255,0.9618
Tight-S@v1.3,Base,2936680723,0,1.036546,0.9618
Tight-S@v1.3,Base,2936680724,1,0.136778,0.9555
Tight-S@v1.3,Base,2936680725,0,0.959094,0.9555
Tight-S@v1.3,Base,2936680726,0,2.772566,0.9555
Tight-S@v1.3,Base,2936680727,0,0.884211,0.9555
Tight-S@v1.3,Base,2936680728,0,1.058037,0.9555
Tight-S@v1.3,Base,2936680729,0,1.164098,0.9555
Tight-S@v1.3,Base,2936680730,1,0.758594,0.9555
Tight-S@v1.3,Base,2936680731,0,0.980173,0.9618
Tight-S@v1.3,Base,2936680732,1,0.430043,0.9555
Tight-S@v1.3,Base,2936680733,0,1.401028,0.9555
Tight-S@v1.3,Base,2936680734,0,1.355442,0.9618
Tight-S@v1.3,Base,2936680735,0,1.756368,0.9555
Tight-S@v1.3,Base,2936680736,0,1.110017,0.9555
Tight-S@v1.3,Base,2936680737,0,1.181402,0.9555
Tight-S@v1.3,Base,2936680738,1,0.413871,0.9618
Tight-S@v1.3,Base,2936680739,0,1.563463,0.9555
Tight-S@v1.3,Base,2936680740,1,0.760325,0.9618
Tight-S@v1.3,Base,2936680741,0,1.962366,0.9555
Tight-S@v1.3,Base,2936680742,0,0.927140,0.9555
Tight-S@v1.3,Base,2936680743,0,0.853821,0.9555
Tight-S@v1.3,Base,2936680744,1,0.659276,0.9555
Tight-S@v1.3,Base,2936680745,1,0.433743,0.9555
Tight-S@v1.3,Base,2936680746,1,0.368296,0.9555
Tight-S@v1.3,Base,2936680747,0,1.412819,0.9618
Tight-S@v1.3,Base,2936680748,1,0.108255,0.9555
Tight-S@v1.3,Base,2936680749,0,1.069482,0.9555
Tight-S@v1.3,Base,2936680750,0,0.862166,0.9555
Tight-S@v1.3,Base,2936680751,0,0.900531,0.9555
Tight-S@v1.3,Base,2936680752,1,0.705461,0.9555
Tight-S@v1.3,Base,2936680753,0,1.656708,0.9555
Tight-S@v1.3,Base,2936680754,1,0.796702,0.9555
Tight-S@v1.3,Base,2936680755,0,0.950410,0.9555
Tight-S@v1.3,Base,2936680756,0,0.978656,0.9555
Tight-S@v1.3,Base,2936680757,0,1.217927,0.9555
Tight-S@v1.3,Base,2936680758,1,0.773048,0.9618
Tight-S@v1.3,Base,2936680759,0,1.170785,0.9618
Tight-S@v1.3,Base,2936680760,0,1.011508,0.9555
Tight-S@v1.3,Base,2936680761,0,1.410066,0.9618
Tight-S@v1.3,Base,2936680762,1,0.568461,0.9555
Tight-S@v1.3,Base,2936680763,0,1.206890,0.9555
Tight-S@v1.3,Base,2936680764,0,1.657759,0.9618
Tight-S@v1.3,Base,2936680765,1,0.824409,0.9555
Tight-S@v1.3,Base,2936680766,0,1.503566,0.9555
Tight-S@v1.3,Base,2936680767,1,0.844000,0.9618
Tight-S@v1.3,Base,2936680768,1,0.805243,0.9555
Tight-S@v1.3,Base,2936680769,0,1.295804,0.9555
Tight-S@v1.3,Base,2936680770,0,1.121144,0.9555
Tight-S@v1.3,Base,2936680771,0,1.170070,0.9555
Tight-S@v1.3,Base,2936680772,1,0.353918,0.9555
Tight-S@v1.3,Base,2936680773,0,0.892991,0.9555
Tight-S@v1.3,Base,2936680774,0,1.144747,0.9555
Tight-S@v1.3,Base,2936680775,0,1.161522,0.9618
Tight-S@v1.3,Base,2936680776,1,0.572492,0.9555
Tight-S@v1.3,Base,2936680777,0,1.043177,0.9618
Tight-S@v1.3,Base,2936680778,1,0.849942,0.9555
Tight-S@v1.3,Base,2936680779,0,0.977235,0.9555
Tight-S@v1.3,Base,2936680780,1,0.746167,0.9555
Tight-S@v1.3,Base,2936680781,0,1.190064,0.9555
Tight-S@v1.3,Base,2936680782,1,0.733190,0.9555
Tight-S@v1.3,Base,2936680783,1,0.620115,0.9555
Tight-S@v1.3,Base,2936680784,0,1.203248,0.9555
Tight-S@v1.3,Base,2936680785,1,0.729798,0.9618
Tight-S@v1.3,Base,2936680786,0,1.335408,0.9555
Tight-S@v1.3,Base,2936680787,0,1.060476,0.9618
Tight-S@v1.3,Base,2936680788,0,2.119851,0.9618
Tight-S@v1.3,Base,2936680789,0,0.915196,0.9618
Tight-S@v1.3,Base,2936680790,1,0.338136,0.9555
Tight-S@v1.3,Base,2936680791,0,1.054117,0.9555
Tight-S@v1.3,Base,2936680792,0,1.170377,0.9618
Tight-S@v1.3,Base,2936680793,1,0.795156,0.9555
Tight-S@v1.3,Base,2936680794,1,0.466956,0.9618
Tight-S@v1.3,Base,2936680795,0,1.244171,0.9555
Tight-S@v1.3,Base,2936680796,0,1.119323,0.9618
Tight-S@v1.3,Base,2936680797,1,0.255165,0.9618
Tight-S@v1.3,Base,2936680798,0,0.885026,0.9555
Tight-S@v1.3,Base,2936680799,1,0.785175,0.9618
Tight-S@v1.3,Base,2936680800,0,1.756188,0.9618
Tight-S@v1.3,Base,2936680801,0,1.066771,0.9555
Tight-S@v1.3,Base,2936680802,0,1.274597,0.9555
Tight-S@v1.3,Base,2936680803,1,0.307403,0.9555
Tight-S@v1.3,Base,2936680804,1,0.650889,0.9555
Tight-S@v1.3,Base,2936680805,0,1.114266,0.9555
Tight-S@v1.3,Base,2936680806,0,1.326175,0.9555
Tight-S@v1.3,Base,2936680807,0,1.284464,0.9555
Tight-S@v1.3,Base,2936680808,1,0.495269,0.9555
Tight-S@v1.3,Base,2936680809,0,1.173722,0.9618
Tight-S@v1.3,Base,2936680810,1,0.834345,0.9555
Tight-S@v1.3,Base,2936680811,0,1.431506,0.9555
Tight-S@v1.3,Base,2936680812,1,0.650456,0.9555
Tight-S@v1.3,Base,2936680813,0,2.177462,0.9618
Tight-S@v1.3,Base,2936680814,0,1.122701,0.9555
Tight-S@v1.3,Base,2936680815,1,0.833192,0.9555
Tight-S@v1.3,Base,2936680816,0,1.339024,0.9555
Tight-S@v1.3,Base,2936680817,1,0.342048,0.9555
Tight-S@v1.3,Base,2936680818,1,0.506386,0.9555
Tight-S@v1.3,Base,2936680819,0,0.974064,0.9618
Tight-S@v1.3,Base,2936680820,0,1.856728,0.9618
Tight-S@v1.3,Base,2936680821,0,0.866162,0.9618
Tight-S@v1.3,Base,2936680822,0,1.418180,0.9555
Tight-S@v1.3,Base,2936680823,0,1.557599,0.9555
Tight-S@v1.3,Base,2936680824,1,0.665012,0.9555
Tight-S@v1.3,Base,2936680825,0,1.292539,0.9555
Tight-S@v1.3,Base,2936680826,0,1.588565,0.9555
Tight-S@v1.3,Base,2936680827,0,1.213606,0.9618
Tight-S@v1.3,Base,2936680828,1,0.629037,0.9555
Tight-S@v1.3,Base,2936680829,0,1.002927,0.9618
Tight-S@v1.3,Base,2936680830,1,0.684048,0.9555
Tight-S@v1.3,Base,2936680831,1,0.797175,0.9618
Tight-S@v1.3,Base,2936680832,0,3.464938,0.9555
Tight-S@v1.3,Base,2936680833,1,0.500263,0.9555
Tight-S@v1.3,Base,2936680834,0,0.870983,0.9555
Tight-S@v1.3,Base,2936680835,0,0.948203,0.9618
Tight-S@v1.3,Base,2936680836,1,0.297895,0.9618
Tight-S@v1.3,Base,2936680837,0,0.997681,0.9618
Tight-S@v1.3,Base,2936680838,0,1.352383,0.9618
Tight-S@v1.3,Base,2936680839,1,0.558247,0.9555
Tight-S@v1.3,Base,2936680840,1,0.610131,0.9555
Tight-S@v1.3,Base,2936680841,1,0.517177,0.9618
Tight-S@v1.3,Base,2936680842,1,0.723395,0.9555
Tight-S@v1.3,Base,2936680843,1,0.477526,0.9555
Tight-S@v1.3,Base,2936680844,0,1.484202,0.9555
Tight-S@v1.3,Base,2936680845,1,0.745666,0.9618
Tight-S@v1.3,Base,2936680846,0,0.897294,0.9555
Tight-S@v1.3,Base,2936680847,0,2.167245,0.9555
Tight-S@v1.3,Base,2936680848,0,1.423741,0.9618
Tight-S@v1.3,Base,2936680849,1,0.714021,0.9618
Tight-S@v1.3,Base,2936680850,0,1.025398,0.9555
Tight-S@v1.3,Base,2936680851,0,1.006969,0.9618
Tight-S@v1.3,Base,2936680852,0,1.222128,0.9555
Tight-S@v1.3,Base,2936680853,1,0.764531,0.9555
Tight-S@v1.3,Base,2936680854,1,0.705502,0.9555
Tight-S@v1.3,Base,2936680855,0,1.228041,0.9555
Tight-S@v1.3,Base,2936680856,1,0.523579,0.9555
Tight-S@v1.3,Base,2936680857,0,1.459173,0.9555
Tight-S@v1.3,Base,2936680858,1,0.585161,0.9555
Tight-S@v1.3,Base,2936680859,0,1.727788,0.9555
Tight-S@v1.3,Base,2936680860,0,1.387092,0.9618
Tight-S@v1.3,Base,2936680861,0,3.157142,0.9555
Tight-S@v1.3,Base,2936680862,0,1.232277,0.9555
Tight-S@v1.3,Base,2936680863,0,0.971332,0.9555
Tight-S@v1.3,Base,2936680864,0,3.614010,0.9555
Tight-S@v1.3,Base,2936680865,0,1.319530,0.9618
Tight-S@v1.3,Base,2936680866,0,1.725905,0.9618
Tight-S@v1.3,Base,2936680867,0,1.253792,0.9555
Tight-S@v1.3,Base,2936680868,0,1.553421,0.9618
Tight-S@v1.3,Base,2936680869,1,0.552932,0.9555
Tight-S@v1.3,Base,2936680870,1,0.836870,0.9555
Tight-S@v1.3,Base,2936680871,0,1.007620,0.9555
Tight-S@v1.3,Base,2936680872,1,0.234047,0.9555
Tight-S@v1.3,Base,2936680873,0,0.986492,0.9555
Tight-S@v1.3,Base,2936680874,0,1.109067,0.9555
Tight-S@v1.3,Base,2936680875,1,0.174311,0.9555
Tight-S@v1.3,Base,2936680876,1,0.719496,0.9555
Tight-S@v1.3,Base,2936680877,0,0.860191,0.9618
Tight-S@v1.3,Base,2936680878,0,1.004502,0.9555
Tight-S@v1.3,Base,2936680879,0,1.617140,0.9618
Tight-S@v1.3,Base,2936680880,0,3.155126,0.9618
Tight-S@v1.3,Base,2936680881,1,0.321421,0.9555
Tight-S@v1.3,Base,2936680882,0,1.304701,0.9555
Tight-S@v1.3,Base,2936680883,0,1.156069,0.9618
Tight-S@v1.3,Base,2936680884,0,1.673267,0.9555
Tight-S@v1.3,Base,2936680885,0,1.659770,0.9618
Tight-S@v1.3,Base,2936680886,0,1.406730,0.9555
Tight-S@v1.3,Base,2936680887,0,1.096284,0.9618
Tight-S@v1.3,Base,2936680888,1,0.421811,0.9555
Tight-S@v1.3,Base,2936680889,0,1.604963,0.9555
Tight-S@v1.3,Base,2936680890,0,3.559455,0.9555
Tight-S@v1.3,Base,2936680891,1,0.812015,0.9555
Tight-S@v1.3,Base,2936680892,0,1.089734,0.9555
Tight-S@v1.3,Base,2936680893,0,1.386524,0.9555
Tight-S@v1.3,Base,2936680894,1,0.729063,0.9618
Tight-S@v1.3,Base,2936680895,1,0.332247,0.9555
Tight-S@v1.3,Base,2936680896,1,0.471546,0.9555
Tight-S@v1.3,Base,2936680897,0,0.926736,0.9555
Tight-S@v1.3,Base,2936680898,1,0.797146,0.9555
Tight-S@v1.3,Base,2936680899,1,0.753953,0.9618
Tight-S@v1.3,Base,2936680900,1,0.283260,0.9555
Tight-S@v1.3,Base,2936680901,0,0.947173,0.9555
Tight-S@v1.3,Base,2936680902,0,1.568985,0.9555
Tight-S@v1.3,Base,2936680903,1,0.793301,0.9555
Tight-S@v1.3,Base,2936680904,0,1.478936,0.9555
Tight-S@v1.3,Base,2936680905,0,2.946645,0.9555
Tight-S@v1.3,Base,2936680906,1,0.657673,0.9555
Tight-S@v1.3,Base,2936680907,1,0.637634,0.9555
Tight-S@v1.3,Base,2936680908,0,1.365248,0.9555
Tight-S@v1.3,Base,2936680909,1,0.700035,0.9555
Tight-S@v1.3,Base,2936680910,0,2.010903,0.9555
Tight-S@v1.3,Base,2936680911,1,0.653126,0.9555
Tight-S@v1.3,Base,2936680912,0,2.674154,0.9618
Tight-S@v1.3,Base,2936680913,1,0.649305,0.9555
Tight-S@v1.3,Base,2936680914,0,0.990600,0.9555
Tight-S@v1.3,Base,2936680915,0,0.938465,0.9555
Tight-S@v1.3,Base,2936680916,0,1.350655,0.9555
Tight-S@v1.3,Base,2936680917,0,1.210704,0.9555
Tight-S@v1.3,Base,2936680918,0,0.904200,0.9555
Tight-S@v1.3,Base,2936680919,1,0.773292,0.9555
Tight-S@v1.3,Base,2936680920,1,0.547930,0.9618
Tight-S@v1.3,Base,2936680921,0,1.008881,0.9555
Tight-S@v1.3,Base,2936680922,0,0.948149,0.9555
Tight-S@v1.3,Base,2936680923,0,1.682039,0.9555
Tight-S@v1.3,Base,2936680924,1,0.663881,0.9618
Tight-S@v1.3,Base,2936680925,0,1.101050,0.9555
Tight-S@v1.3,Base,2936680926,0,1.406084,0.9555
Tight-S@v1.3,Base,2936680927,0,2.411733,0.9555
